population,latitude,longitude,Elevation,MAT,MCMT,PPT_wt,PPT_sp,PPT_sm,PPT_at,Nitrogen,CN,pH,Phosphore,Calcium,Magnesium,Sodium,Potassium,Iron,Aluminium,WHC,OC,SOM,Manganese,leaf_Otu0000001,leaf_Otu0000002,leaf_Otu0000003,leaf_Otu0000004,leaf_Otu0000005,leaf_Otu0000006,leaf_Otu0000008,leaf_Otu0000009,leaf_Otu0000010,leaf_Otu0000011,leaf_Otu0000012,leaf_Otu0000013,leaf_Otu0000014,leaf_Otu0000015,leaf_Otu0000016,leaf_Otu0000017,leaf_Otu0000018,leaf_Otu0000022,leaf_Otu0000023,leaf_Otu0000025,leaf_Otu0000027,leaf_Otu0000028,leaf_Otu0000029,leaf_Otu0000030,leaf_Otu0000031,leaf_Otu0000032,leaf_Otu0000033,leaf_Otu0000034,leaf_Otu0000035,leaf_Otu0000036,leaf_Otu0000037,leaf_Otu0000038,leaf_Otu0000042,leaf_Otu0000044,leaf_Otu0000051,leaf_Otu0000052,leaf_Otu0000057,leaf_Otu0000058,leaf_Otu0000063,leaf_Otu0000066,leaf_Otu0000067,leaf_Otu0000068,leaf_Otu0000070,leaf_Otu0000073,leaf_Otu0000074,leaf_Otu0000077,leaf_Otu0000078,leaf_Otu0000084,leaf_Otu0000089,leaf_Otu0000093,leaf_Otu0000094,leaf_Otu0000096,leaf_Otu0000100,leaf_Otu0000101,leaf_Otu0000109,leaf_Otu0000115,leaf_Otu0000116,leaf_Otu0000117,leaf_Otu0000120,leaf_Otu0000137,leaf_Otu0000152,leaf_Otu0000157,leaf_Otu0000179,leaf_Otu0000246,leaf_Otu0000365,root_Otu0000001,root_Otu0000002,root_Otu0000003,root_Otu0000004,root_Otu0000005,root_Otu0000006,root_Otu0000007,root_Otu0000009,root_Otu0000011,root_Otu0000016,root_Otu0000017,root_Otu0000019,root_Otu0000020,root_Otu0000021,root_Otu0000024,root_Otu0000026,root_Otu0000028,root_Otu0000030,root_Otu0000041,root_Otu0000046,root_Otu0000049,root_Otu0000050,root_Otu0000051,root_Otu0000058,root_Otu0000063,root_Otu0000064,root_Otu0000070,root_Otu0000075,root_Otu0000076,root_Otu0000100,root_Otu0000102,root_Otu0000114,root_Otu0000121,root_Otu0000122,root_Otu0000144,root_Otu0000146,root_Otu0000156,root_Otu0000163,root_Otu0000174,root_Otu0000199,root_Otu0000238,root_Otu0000258,root_Otu0000284,root_Otu0000989,plant_OTU1,plant_OTU3,plant_OTU4,plant_OTU7,plant_OTU8,plant_OTU10,plant_OTU15,plant_OTU16,plant_OTU18,plant_OTU20,plant_OTU27,plant_OTU46,plant_OTU49,plant_OTU65,plant_OTU67,plant_OTU71,plant_OTU72,plant_OTU78,plant_OTU83,plant_OTU87,plant_OTU88,plant_OTU100,plant_OTU109,plant_OTU113,plant_OTU114,plant_OTU132,plant_OTU136,plant_OTU143,plant_OTU145,plant_OTU146,plant_OTU147,plant_OTU149,plant_OTU154,plant_OTU159,plant_OTU179,plant_OTU192,plant_OTU196,plant_OTU198,plant_OTU202,plant_OTU203,plant_OTU204,plant_OTU216,plant_OTU223,plant_OTU234,plant_richness,plant_Shannon
BACC-F,-0.2532888400652789,-0.00016214617637546445,-0.3311160384331116,0.38056680161943407,0.41304347826086946,-0.5482573726541548,-0.12680115273775233,-0.2381635581061693,-0.3941472336534064,1.5136929460580915,-0.19946091644204864,-0.3085714285714291,0.6288659793814433,1.848835006630044,0.05780346820809255,0.008915190828839278,0.4562669071235343,0.14448669201520917,0.095184135977337,-0.5532191101234875,1.0243362831858405,1.0281150159744408,0.4176706827309236,1.0775399008715791,0.0,-0.055247901378767526,-0.07068981865758273,11.916316435655144,20.475334623192854,0.0,0.0,0.0,19.1637054008667,0.0,1.0397268535788837,0.0,0.0,13.393536151641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86830070364231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37786921251708,0.0,0.0,0.0,6.72122629520825,0.0,0.0,0.521742146479272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50390563593144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865505311449291,0.0,-0.4418126578104494,0.0,6.61212382330913,6.13882703181294,0.0,1.3603348331573,23.9444196944576,16.3263844804735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25197908540691,0.0,7.37783709516608,0.0,0.0,0.0,0.0,5.53179087495753,0.0,0.0,0.0,1.6518981286112233,0.0,0.0,0.0,0.721294028644312,0.0,0.651282966033087,0.0,0.0,0.0,0.0,0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.888888888888889,5.1,1.3,0.0,1.0,1.0,0.644927536231884,0.0,0.4,0.0,22.0,0.2,2.588235294117647,0.0,9.694117647058825,0.4,2.1818181818181817,8.8,0.06666666666666667,0.0,0.0,0.0,10.0,1.3885057471264368,0.0,10.72,80.4,0.0,4.343828715365238,4.6,0.0,0.0,1.8,0.0,0.0,0.0,-0.033141772303788994
BAGNB-A,-0.5847737449954711,-1.0894162278369441,0.647450110864745,-0.9959514170040491,-0.6739130434782609,0.22654155495978653,0.29394812680115334,-0.03730272596843586,0.4435299497027888,-0.009958506224066473,-0.36118598382749334,-0.36571428571428505,-0.12027491408934719,-0.12881227505209317,0.019653179190751338,2.2715906231882452,-0.5247971145175837,-0.0456273764258555,-0.18583569405099148,0.3668709228538968,-0.263274336283186,-0.2638977635782748,0.2698795180722892,-0.09669632940225216,51.44687441771791,-0.13192075032939424,0.4292460732821823,0.0,0.0,0.0,0.0,4.89129113597848,0.0,16.13340609479022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964358582767989,0.0,0.0,0.0,4.61192352664303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00440392724515,0.613781182358715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11968891420593,0.0,0.0,3.45163606968399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656855325299857,26.5153546368644,0.5642787496176533,0.0,0.511957525992421,0.0,3.8771545348066994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93518561777626,0.0,0.0,2.0618618435788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33232980822071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.2,2.8,0.0,17.25,0.05072463768115943,0.0,0.0,3.6,0.0,2.8,0.0,0.4,0.18823529411764706,0.0,1.8181818181818181,0.0,4.533333333333333,0.2,0.0,0.0,2.9999999999999996,3.558620689655173,0.2,2.7199999999999998,3.2,0.0,0.5730478589420654,0.0,11.2,0.0,0.6,0.0,0.0,-0.10000000000000009,0.18052805704833177
BAGNB-B,-0.583756261470816,-1.0896007390031648,0.6415373244641537,-0.9959514170040491,-0.6739130434782609,0.22654155495978653,0.28818443804034627,-0.04017216642754642,0.43987197073616835,-0.1493775933609959,-0.11320754716981099,-0.5599999999999993,-0.03092783505154642,-0.2894487592347036,-0.11329479768786113,3.9048535830316,-0.639014126840998,0.8288973384030418,0.6594900849858357,-0.01872040905093423,-0.2699115044247788,-0.27028753993610233,0.7453815261044177,-0.09669632940225216,0.0,-0.35176819180106306,1.4547943688534632,0.0,0.0,0.0,0.0,0.0,0.0,883.2938213637761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.935007931408469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82594059763374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2606865643637916,1.0108300390422,-0.4418126578104494,0.0,1.24202814067507,1.06387420932457,7.222128107879195,0.805098336630232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31665230935222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723425252465139,0.0,0.828932609929965,4.00498936442629,0.0,12.20445593387555,0.0,1.0292763578802,0.0,5.08556228335235,0.0,4.81177024282795,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.5632183908045978,1.0,0.0,0.0,0.0,-0.49748110831234255,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999991,0.7523698713498411
BANI-A,-0.6308931154608733,-1.0231455679279657,0.5173688100517368,-0.736842105263158,0.06521739130434771,0.17024128686327103,0.32276657060518793,0.06025824964131985,0.4709647919524461,1.5834024896265557,-0.5326145552560643,-1.1771428571428575,-0.03780068728522341,0.5379806781587421,0.7826589595375724,1.9863045166653897,-0.5572587917042382,-0.5247148288973383,-0.7637393767705383,2.0794084099970536,0.730088495575221,0.7290734824281152,1.6353413654618472,-0.07994551217782733,21.010551018742508,-0.057059421097789546,0.4961745615167742,0.0,0.0,2.71861104897466,0.0,1.2970649872610096,0.0,203.2773082160242,0.0,0.9660951528774031,0.0,0.320523474896394,0.0,0.1477057973947886,0.0,0.0,0.36845234652526165,0.0,0.0,0.0,1.8273281906905416,0.680710146977946,0.0,0.0,0.0,0.1520299636593796,0.1755321650703032,0.233610114171932,0.6539570257232141,0.12275623647174301,0.247785810746414,0.0,0.0,0.0,0.0,0.0,0.0,0.313542003300776,0.0,0.0,0.0,0.0,1.387001586281694,0.396833816051752,0.0,0.0,0.5703904139898059,0.0,0.5844238471767932,0.0,2.92569561761394,2.155662540814912,0.43361653397266,0.5868499824736035,0.1476032880279128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022639774726282993,9.01240648458458,0.6595985914186552,0.0,0.35079713333349816,0.21277484186491402,2.636077807523355,0.1610196673260464,0.1909393022243856,0.0,0.0,0.0,0.0,0.0,0.593285930279152,0.0,0.0,0.666548056012046,0.0,0.6633304618704441,0.657743750661058,0.736470352787444,0.1131582559200818,0.0,0.0,0.0,0.0,0.0,0.1446850504930278,0.1131529588502496,0.165786521985993,0.800997872885258,0.0,2.6534755483264867,0.0,0.20585527157604,2.124607434523012,1.01711245667047,3.67220220064234,0.9623540485655899,0.0,1.2754005685799334,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.333333333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5100755667506297,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,-0.11051185792771231
BANI-B,-0.6298026538075477,-1.0234882315223752,0.5144124168514412,-0.736842105263158,0.06521739130434771,0.17024128686327103,0.32276657060518793,0.057388809182209746,0.46913580246913555,0.13278008298755167,-0.4905660377358486,0.8685714285714273,-0.6013745704467354,-0.1363894677022164,-0.7791907514450868,-0.2817200301913211,-0.9095281033964533,-0.5247148288973383,0.19263456090651546,0.6668448567929389,-0.22787610619469034,-0.2268370607028754,-0.17991967871485945,-0.09669632940225216,24.358246003514253,-0.4954160448820457,-0.005277832206421863,0.0,0.0,0.0,0.0,11.648078811001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37321157999511,0.0,1.5936434274388518,0.0,0.0,0.0,1.4473204675485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5270116833341074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21273864239522,2.1547037435487164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004635704297717243,16.543862630948,0.17966746790833274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57354580187195,0.0,0.0,4.98354665823085,0.0,0.0,0.0,0.0,0.0,0.0,7.67455430144578,0.0,0.0,0.0,21.6777029113214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,0.0,0.0,77.5,-0.13768115942028983,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.18261964735516373,0.0,56.0,0.0,0.0,0.0,0.0,-0.10000000000000009,0.2691818158442829
BANI-C,-0.6298026538075477,-1.0234882315223752,0.5144124168514412,-0.736842105263158,0.06521739130434771,0.17024128686327103,0.32276657060518793,0.057388809182209746,0.46913580246913555,-0.2290456431535271,-0.7051212938005388,0.7657142857142846,-0.22336769759450173,-0.037885963250615655,-0.984971098265896,-0.3887023201373922,-1.0057108506161707,0.0076045627376426055,0.03626062322946185,0.4630356440400243,-0.5663716814159292,-0.5654952076677316,-0.17991967871485945,-0.02681596475494878,53.50678505580655,-0.3955529769940699,-0.21143493862690665,0.0,0.0,0.0,0.0,0.7617941384440335,0.0,0.0,0.9910706027273967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0914917594109401,0.0,0.0,0.0,7.13881066215277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25828108760647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3214623399326562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057020587041609816,26.1178160668476,0.7581767273973455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68257230378509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.5,0.0,0.0,8.75,-0.13768115942028983,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,9.09090909090909,0.0,1.0,0.0,0.0,0.0,0.0,11.448275862068966,0.0,10.4,0.0,0.0,0.7997481108312342,0.0,0.0,0.0,3.0,0.0,0.0,0.1499999999999999,0.1336106039957834
BARA-B,1.0909135563540155,0.7273861497212265,1.3096821877309681,-1.6032388663967623,-2.6739130434782608,1.202412868632708,1.2046109510086471,1.0989956958393114,0.8184727937814357,2.187551867219917,0.35040431266846356,-0.26285714285714235,0.7319587628865981,1.6897139609774576,1.0658959537572257,0.4118818162923742,0.7027351968740603,0.6235741444866919,0.4124645892351277,0.3197848766582028,2.15929203539823,2.1565495207667733,-0.012851405622489966,-0.09669632940225216,0.0,-0.21754543918844083,-0.1819781616987553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51085711988888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30598504961796,0.0,0.0,1.10448626631869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48877570498879,0.01471720288711992,0.0,0.08924467297109832,0.0,0.0,0.0,3.300778716142993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36312821225992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.44202898550724634,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1322418136020151,0.0,0.0,0.0,0.0,0.0,0.0,-0.4750000000000001,-0.10586211034258121
BARA-C,1.092478375843665,0.7283678130254899,1.3096821877309681,-1.595141700404859,-2.6304347826086953,1.202412868632708,1.2046109510086471,1.1018651362984215,0.8312757201646087,0.31149527570864377,0.35617185724028244,-0.21094372294372374,0.2032939401558964,0.09952619303014393,0.11278059505656242,0.7040156644825362,0.12774971832985776,0.13025729548158366,0.26672691565720724,-0.4556113737652161,0.3580845505917477,0.35731706378228717,0.6619656540271515,0.030714475944426164,1.216414003700587,0.4269892934270019,1.8275956436342247,0.0,0.0,0.0,0.0,0.0,0.0,126.01118302319702,0.0,3.132161546521671,0.0,0.0,0.0,0.0,0.0,0.0,2.2870516429150713,0.0,0.0,1.3434343623973233,0.0,0.0,0.0,0.0,0.0,2.25826321208837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.029547364033292,0.0,0.0,0.0,3.10268802063688,0.0,0.0,0.0,0.0,13.945734201700605,0.0,0.0,0.0,2.46381393413573,1.82008287434921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,3.5564929670246954,1.9414513870204,0.0,0.0,4.910116319225496,0.0,0.0,0.0,0.0,0.0,6.16060674261193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2021548048470874,0.0,0.0,1.3,4.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,1.0,0.0,0.0,0.0,0.7318840579710144,0.0,11.0,0.0,0.0,0.0,0.0,3.0,1.8823529411764706,5.0,0.0,0.0,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4471032745591939,0.0,0.0,0.0,50.0,0.0,0.0,0.5249999999999999,1.2190588225210632
BARC-A,-0.18295195828739516,-0.9009440621650869,-0.28085735402808576,0.008097165991903391,0.28260869565217384,-0.028150134048256916,-0.16138328530259305,-0.22955523672883762,0.0009144947416549754,0.537759336099585,-0.04851752021563333,0.07428571428571473,0.6632302405498283,0.5152491002083727,-0.25144508670520227,0.624063358018749,-0.35407273820258506,-0.5247148288973383,-0.20623229461756368,0.10222397728318118,0.4004424778761062,0.39808306709265145,-0.17991967871485945,-0.09669632940225216,0.0,1.8463219790744254,-0.07171904029887484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2990612439680782,1.2844093355876758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14878150747258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.012501036137224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96117414135067,0.0,0.0,-0.07105774108745412,0.0,0.4821486704286596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857197691480852,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.5632183908045978,0.0,51.2,0.0,0.0,-0.3967254408060453,3.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-0.0031176878969422267
BARR-A,0.9964545962011241,0.20114592616717802,-0.4109386548410939,0.2510121457489877,0.7826086956521738,0.20509383378016124,-0.1844380403458214,0.3558106169296989,-0.0009144947416549754,4.229045643153526,0.24258760107816707,-0.5942857142857149,1.1030927835051543,3.099071793900361,1.4184971098265897,0.1301617861010531,0.7892996693718061,0.9961977186311788,0.7750708215297449,-0.5958550385628679,3.8982300884955747,3.8945686900958467,-0.17991967871485945,-0.09669632940225216,0.0,0.5000284305738104,0.8343339447737786,0.0,0.0,10.022363925213,0.0,3.5623080832851253,0.0,59.27846044943781,0.0,1.4491726240898068,2.993784669811638,0.0,0.0,3.93934573622918,0.0,0.0,0.5974416603053517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52954939114825,0.0,1.26304187215265,0.0,0.0,5.0846281851578,0.0,0.0,1.0278883491841468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.745296408411507,0.0,0.0,0.0,3.02861371987101,0.0,0.0,0.0,0.0,0.795736937094784,0.0,0.0,0.0,0.0,0.0,0.0,3.51893283632924,0.0,1.40188659624839,0.0,-0.07105774108745412,0.0,0.40465254794672934,1.21621105199115,0.0,0.0,5.317818379956995,0.0,0.0,0.0,0.0,1.20108596340512,1.78126222811059,0.0,0.0,0.0,0.0,0.0,0.0,1.01046806977051,0.0,13.0217425246273,0.0,0.0,0.0,0.0,0.0,7.08502837984827,0.0,0.0,2.75033187436708,2.01745342378076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.0,21.666666666666668,0.625,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.352941176470589,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01889168765743073,0.0,0.0,0.0,0.0,0.0,65.0,0.3999999999999999,0.8637923941271761
BAZI-A,-0.05445712166542865,0.08387510191546155,-0.43458980044345896,0.445344129554658,0.5217391304347824,-0.3579088471849859,-0.16714697406340015,-0.32424677187948325,-0.3831732967535433,-0.6838174273858922,0.7277628032345012,0.25714285714285773,-0.2783505154639176,-0.3803750710361811,-0.6104046242774568,-0.292418259185928,-0.318004207995191,-0.1444866920152091,-1.4708215297450427,-0.8729536340219815,-0.4911504424778763,-0.49137380191693275,-0.17991967871485945,0.28101744238947096,1.7003555185866923,0.8401489034799423,0.7588854110819498,5.423314238591104,10.010466186070849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41506742709701,0.0,1.69863802934827,0.0,0.0,0.0,1.99614952771704,0.0,0.0,1.23333361488633,0.0,0.0,0.0,1.30650766592312,0.0,0.0,0.0,0.0,0.0,0.0,3.1801918092936763,0.0,0.0,0.0,2.73587058728866,0.0,0.0,0.849220011193826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95927095943291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12483914940433,0.7004062028746043,0.0,-0.00400594745605047,0.0,11.4951193493888,11.5793151056142,0.6409049354817961,6.45418460628133,0.0,0.0,3.72126706837798,1.6896629001926,0.0,2.40009611076062,0.0,0.0,2.38217429220459,0.0,0.0,0.0,1.43780187914749,0.0,0.0,0.0,0.0,1.37954557325276,0.0,0.0,0.0,0.0,2.17464874348458,0.0,0.0,0.9163087081365052,0.0,4.56276368444795,0.70730751195719,0.0,0.0,0.0,0.0,10.475172275412005,0.0,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,4.375,0.44202898550724634,0.0,0.0,0.0,0.0,0.0,9.411764705882351,21.0,17.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.413793103448276,0.0,0.0,0.0,0.0,0.09445843828715364,0.0,0.0,25.0,0.0,0.0,0.0,0.02499999999999991,0.008431685137093078
BELC-A,1.2562441034198155,0.6553349386869798,0.30155210643015523,-0.3481781376518205,0.06521739130434775,1.092493297587132,0.9855907780979841,1.0157819225251077,0.7178783721993598,0.31149527570864377,0.35617185724028244,-0.21094372294372374,0.2032939401558964,0.09952619303014393,0.11278059505656242,0.7040156644825362,0.12774971832985776,0.13025729548158366,0.26672691565720724,0.012131765868271362,0.3580845505917477,0.35731706378228717,0.6619656540271515,-0.09669632940225216,0.0,0.07687652412270574,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.764084985580659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64248552512936,2.91218942320501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72547887758615,0.0,4.6167206835583965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74999095149196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19602198395565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.655494010392,0.0,0.0,1.2145686519978476,0.0,0.0,0.0,0.530336042453863,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.007246376811594209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35894206549118385,0.0,0.0,0.0,0.0,0.0,0.0,-0.9750000000000001,-0.38349703873218277
